ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,codigo_do_curso,codigo_da_area,area_de_avaliacao,modalidade_de_ensino,codigo_do_municipio,municipio_do_curso,sigla_da_uf,no_de_concluintes_inscritos,no_de_concluintes_participantes,nota_bruta_fg,nota_padronizada_fg,nota_bruta_ce,nota_padronizada_ce,conceito_enade_(continuo),concluintes_participantes_com_nota_no_enem,proporcao_de_concluintes_participantes_com_nota_no_enem,nota_bruta_idd,nota_padronizada_idd,nota_bruta_-_organizacao_didatico-pedagogica,nota_padronizada_organizacao_didatico-pedagogica,nota_bruta_-_infraestrutura_e_instalacoes_fisicas,nota_padronizada_infraestrutura_e_instalacoes_fisicas,nota_bruta_-_oportunidade_de_ampliacao_da_formacao,nota_padronizada_oportunidade_de_ampliacao_da_formacao,nota_bruta_mestres,nota_padronizada_mestres,nota_bruta_doutores,nota_padronizada_doutores,nota_bruta_-_regime_de_trabalho,nota_padronizada_regime_de_trabalho,cpc_(continuo),cpc_(faixa),entidade_beneficiente_de_assistencia_social_(cebas)
2023,4865,FACULDADE ANHANGUERA DE SÃO LUIZ,,Faculdade,Privada com fins lucrativos,114612,23,ENFERMAGEM,Educação Presencial,2111300,São Luís,MA,73,63,44.80793651,2.138863602,46.01428571,1.739478511,1.839,53,0.841269841,-2.425770874,1.927,5.422492729149075,3.153,4.8985051432812625,2.368,4.271969696969697,2.18,0.8431372549019608,3.655,0.6078431372549019,3.039,0.9019607843137255,4.346,2.508,3,-
2023,1939,INSTITUTO DE ENSINO SUPERIOR DE LONDRINA - INESUL,INESUL,Faculdade,Privada com fins lucrativos,114628,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,4113700,Londrina,PR,3,3,36.66666667,0.984951603,40.03333333,1.54249668,1.403,0,0.0,,,6.0,5.0,5.948717948717949,4.888,6.0,5.0,0.25,0.0,0.25,1.25,1.0,5.0,2.079,3,-
2023,295,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,Universidade,Comunitária/Confessional,114666,5806,ENGENHARIA ELÉTRICA,Educação Presencial,4316808,Santa Cruz do Sul,RS,19,16,40.88125,1.29040404,29.1875,1.454044118,1.413,14,0.875,-1.856637602,1.669,5.406325156325156,3.799,5.618945868945868,4.248,5.6,4.44,1.0,5.0,0.7777777777777778,3.889,0.8888888888888888,4.048,2.737,3,X
2023,569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,Universidade,Pública Federal,114844,5902,ENGENHARIA MECÂNICA,Educação Presencial,1508100,Tucuruí,PA,33,25,48.804,2.443763459,32.82,1.79680598,1.959,25,1.0,-2.107145796,1.493,4.9925324675324685,2.706,4.796306257844719,2.492,4.380769230769231,2.754,0.8421052631578947,3.105,0.631578947368421,3.158,1.0,5.0,2.392,3,-
2023,3149,Faculdade Anhanguera De Divinópolis,,Faculdade,Privada com fins lucrativos,114884,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3122306,Divinópolis,MG,8,4,48.175,2.130667014,37.5,2.872517986,2.687,4,1.0,-0.30710256,2.209,5.587121212121212,4.014,5.634615384615385,4.225,4.375,2.784,1.0,5.0,0.7647058823529411,3.824,0.8823529411764706,4.244,3.159,4,-
2023,569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,Universidade,Pública Federal,114894,6405,ENGENHARIA FLORESTAL,Educação Presencial,1500602,Altamira,PA,31,27,44.18518519,2.029549824,28.82592593,0.575654958,0.939,26,0.962962963,-5.619061603,0.141,5.146464646464647,2.442,4.807312440645774,2.231,4.611111111111111,2.501,1.0,5.0,0.9629629629629629,4.722,1.0,5.0,2.053,3,-
2023,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Universidade,Privada com fins lucrativos,114924,5710,ENGENHARIA CIVIL,Educação Presencial,3550308,São Paulo,SP,63,59,42.9440678,1.684720275,32.36610169,1.722169713,1.713,34,0.576271186,-0.130712589,2.174,5.399580666841998,3.658,5.390919281083216,3.675,4.994535519125684,3.501,1.0,5.0,0.5416666666666666,2.708,0.8333333333333334,3.889,2.722,3,-
2023,4503,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,Universidade,Pública Federal,114992,5,MEDICINA VETERINÁRIA,Educação Presencial,2909802,Cruz das Almas,BA,56,55,57.84545455,3.689768717,58.79454545,3.916788489,3.86,54,0.981818182,6.010011068,4.3,4.967504919323101,2.34,4.50576887758706,1.845,4.7312121212121205,3.049,0.9726027397260274,4.589,0.8356164383561644,4.087,1.0,5.0,3.953,5,-
2023,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,115023,51,ZOOTECNIA,Educação Presencial,5107800,Santo Antônio de Leverger,MT,34,32,44.359375,2.215270749,46.00625,0.883106355,1.216,30,0.9375,-1.008486431,2.107,5.488286223580341,3.129,5.464555052790347,3.358,5.254901960784314,3.301,0.825,1.063,0.45,1.268,1.0,5.0,2.111,3,-
2023,1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Centro Universitário,Privada sem fins lucrativos,115045,5806,ENGENHARIA ELÉTRICA,Educação Presencial,1302603,Manaus,AM,84,69,46.56666667,2.056116723,24.75362319,0.80200341,1.116,44,0.637681159,-1.699587711,1.746,5.5133727383727384,4.015,5.523561054330285,4.059,5.227991452991453,3.919,0.9444444444444444,4.167,0.4444444444444444,2.222,0.7777777777777778,3.095,2.314,3,-
2023,780,UNIVERSIDADE DE CUIABÁ,UNIC/UNIME,Universidade,Privada com fins lucrativos,115058,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,5103403,Cuiabá,MT,10,7,42.9,2.569011576,41.94285714,2.240020444,2.322,4,0.571428571,1.097660412,2.853,5.876623376623377,4.66,5.78021978021978,4.567,5.726190476190476,4.627,0.9428571428571428,4.584,0.8,4.0,1.0,5.0,3.475,4,-
2023,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pública Federal,115106,5902,ENGENHARIA MECÂNICA,Educação Presencial,3548906,São Carlos,SP,75,71,61.18309859,3.981667044,47.86338028,3.841438027,3.876,68,0.957746479,-0.358340767,2.174,4.473501860712387,1.524,4.71087024087024,2.314,4.846000000000001,3.399,1.0,5.0,0.9834710743801653,4.917,1.0,5.0,3.339,4,-
2023,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pública Federal,115110,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3548906,São Carlos,SP,78,43,61.88837209,4.119646073,43.96976744,3.627906977,3.751,42,0.976744186,0.26575603,2.71,4.755469086225665,2.482,4.827805527805528,2.685,4.970833333333333,3.559,1.0,5.0,0.9724770642201835,4.862,1.0,5.0,3.587,4,-
2023,1809,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,115250,5710,ENGENHARIA CIVIL,Educação Presencial,2611606,Recife,PE,40,25,62.408,4.123809524,44.804,3.007423586,3.287,23,0.92,3.048761087,3.028,4.765719394905998,2.24,4.514639401003038,1.77,3.9454545454545453,1.937,0.8809523809523809,3.75,0.2857142857142857,1.429,1.0,5.0,2.893,3,-
2023,330,UNIVERSIDADE IGUAÇU,UNIG,Universidade,Privada sem fins lucrativos,115256,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3303500,Nova Iguaçu,RJ,3,2,34.1,1.393588602,35.25,1.392185917,1.393,0,0.0,,,6.0,5.0,5.961538461538462,4.924,6.0,5.0,0.8571428571428571,3.961,0.42857142857142855,2.143,1.0,5.0,2.506,3,X
2023,15453,Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete,,Faculdade,Privada sem fins lucrativos,115268,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3118304,Conselheiro Lafaiete,MG,26,20,48.85,2.337645368,31.49,1.515189338,1.721,16,0.8,-0.448642449,1.952,5.655777555777556,4.203,5.7836426394118705,4.567,5.31923076923077,3.946,1.0,5.0,0.375,1.875,1.0,5.0,2.701,3,-
2023,15453,Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete,,Faculdade,Privada sem fins lucrativos,115270,5902,ENGENHARIA MECÂNICA,Educação Presencial,3118304,Conselheiro Lafaiete,MG,53,40,43.9525,1.841042736,29.1825,1.302412504,1.437,29,0.725,-0.784940834,2.008,5.923933209647495,4.827,5.92425431711146,4.842,5.799319727891157,4.722,1.0,5.0,0.3333333333333333,1.667,1.0,5.0,2.712,3,-
2023,385,UNIVERSIDADE SALVADOR,UNIFACS,Universidade,Privada com fins lucrativos,115300,36,FISIOTERAPIA,Educação Presencial,2927408,Salvador,BA,131,109,49.60733945,2.653668865,52.44587156,2.063859444,2.211,89,0.816513761,-1.555201672,2.075,5.358914099316577,3.011,5.375609196122016,3.597,4.992592592592593,3.597,1.0,5.0,0.7631578947368421,3.816,0.9210526315789473,4.447,2.945,4,-
2023,385,UNIVERSIDADE SALVADOR,UNIFACS,Universidade,Privada com fins lucrativos,115302,23,ENFERMAGEM,Educação Presencial,2927408,Salvador,BA,219,205,45.3995122,2.21210984,47.22536585,1.868344242,1.954,165,0.804878049,-2.59899704,1.883,5.313223504890171,2.804,5.129777115888226,2.921,4.611162790697675,2.734,1.0,5.0,0.7727272727272727,3.864,0.8636363636363636,4.091,2.736,3,-
2023,385,UNIVERSIDADE SALVADOR,UNIFACS,Universidade,Privada com fins lucrativos,115304,6307,ENGENHARIA AMBIENTAL,Educação Presencial,2927408,Salvador,BA,4,1,,,,,,0,0.0,,,,,,,,,1.0,5.0,0.8,4.0,1.0,5.0,,SC,-
2023,1043,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO,FHO,Centro Universitário,Privada sem fins lucrativos,115336,6411,ENGENHARIA DE COMPUTAÇÃO I,Educação Presencial,3503307,Araras,SP,47,35,50.18285714,2.181881791,32.00571429,1.669951662,1.798,27,0.771428571,-1.59657852,1.66,5.18105228105228,3.138,5.4033709879863725,3.788,5.050427350427351,3.537,0.8620689655172413,3.664,0.43103448275862066,2.155,0.6896551724137931,2.672,2.252,3,X
2023,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Comunitária/Confessional,115370,19,FARMÁCIA,Educação Presencial,4317400,Santiago,RS,15,13,48.14615385,2.507514135,50.89230769,2.981739248,2.863,9,0.692307692,3.215234726,3.241,5.938311688311688,4.787,5.923076923076924,4.813,5.8809523809523805,4.81,0.9285714285714286,4.127,0.35714285714285715,1.786,0.42857142857142855,1.19,3.094,4,X
2023,1060,CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB,IESB,Centro Universitário,Privada com fins lucrativos,115390,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,5300108,Brasília,DF,17,16,43.13125,2.599899822,58.6875,4.361190231,3.921,9,0.5625,5.011065794,4.077,5.5529761904761905,3.768,5.304861111111111,3.631,5.233333333333333,3.955,0.8823529411764706,4.144,0.47058823529411764,2.353,0.5882352941176471,2.529,3.628,4,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,115454,21,ARQUITETURA E URBANISMO,Educação Presencial,3550308,São Paulo,SP,152,85,50.02117647,2.026946907,53.24117647,2.19784718,2.155,65,0.764705882,0.047207645,2.675,4.457044206260331,0.768,4.091644761857528,0.956,3.319175627240143,1.361,0.8857142857142857,3.714,0.37142857142857144,1.857,0.8857142857142857,4.143,2.375,3,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,115456,28,NUTRIÇÃO,Educação Presencial,3550308,São Paulo,SP,50,35,53.69428571,3.387537388,56.82857143,3.639169834,3.576,21,0.6,3.114906375,3.944,4.817760942760943,1.729,4.685953552620219,1.749,3.860185185185186,1.837,0.8636363636363636,3.295,0.5,2.5,0.6818181818181818,2.614,3.177,4,-
2023,641,UNIVERSIDADE LA SALLE,UNILASALLE,Universidade,Comunitária/Confessional,115470,6411,ENGENHARIA DE COMPUTAÇÃO I,Educação Presencial,4304606,Canoas,RS,6,6,52.71666667,2.521408989,26.9,1.036295516,1.408,4,0.666666667,1.352583674,2.841,5.416666666666667,3.674,5.414529914529915,3.81,5.333333333333333,3.973,1.0,5.0,0.9166666666666666,4.583,1.0,5.0,3.279,4,X
2023,20,UNIVERSIDADE DE PASSO FUNDO,UPF,Universidade,Comunitária/Confessional,115482,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4314100,Passo Fundo,RS,38,35,39.50857143,2.116015774,46.24857143,2.78545764,2.618,20,0.571428571,-2.584950118,1.702,5.1680922207238,2.707,4.902252252252252,2.839,4.806306306306306,3.372,0.9523809523809523,4.654,0.42857142857142855,2.143,0.8571428571428571,4.143,2.53,3,X
2023,222,CENTRO UNIVERSITÁRIO DE VOTUPORANGA,UNIFEV,Centro Universitário,Comunitária/Confessional,115518,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3557105,Votuporanga,SP,9,9,49.52222222,2.454171343,32.0,1.867647059,2.014,7,0.777777778,0.26774414,2.711,5.393939393939394,3.774,5.555555555555555,4.122,5.148148148148149,3.807,0.75,1.25,0.25,1.25,0.5833333333333334,1.429,2.324,3,-
2023,694,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Universidade,Pública Federal,115542,36,FISIOTERAPIA,Educação Presencial,5002704,Campo Grande,MS,30,29,53.92068966,3.235462074,65.33448276,3.541991906,3.465,29,1.0,-0.598100206,2.342,5.416594516594516,3.19,5.488247863247864,3.85,5.199444444444444,3.885,1.0,5.0,0.9014084507042254,4.507,0.9577464788732394,4.704,3.445,4,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,115588,5710,ENGENHARIA CIVIL,Educação Presencial,3550308,São Paulo,SP,119,76,46.93684211,2.185067933,32.33684211,1.719146212,1.836,60,0.789473684,-1.886810678,1.702,4.7294854342784625,2.159,4.544105825587307,1.834,3.329012345679012,1.018,0.8260869565217391,3.174,0.4782608695652174,2.391,0.8695652173913043,4.13,2.148,3,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,115590,19,FARMÁCIA,Educação Presencial,3548500,Santos,SP,81,67,43.03731343,1.809541108,44.96865672,2.273639551,2.158,41,0.611940299,1.36130097,2.738,5.104730535165317,1.908,4.789606770041552,2.055,3.858578431372549,1.589,0.8888888888888888,3.642,0.4074074074074074,2.037,0.7777777777777778,3.519,2.518,3,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,115592,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3550308,São Paulo,SP,65,48,46.68958333,2.055348665,30.15208333,1.325554439,1.508,40,0.833333333,-1.760373037,1.201,4.278022176653756,1.012,4.1877296592296585,1.375,3.275,0.779,0.8181818181818182,2.475,0.36363636363636365,1.818,0.8636363636363636,3.955,1.641,2,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,115596,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3550308,São Paulo,SP,26,3,44.46666667,1.647559493,31.23333333,2.115107914,1.998,1,0.333333333,,,4.9,2.374,4.876923076923077,2.619,3.9,2.136,0.7777777777777778,2.407,0.6666666666666666,3.333,0.8888888888888888,4.286,2.463,3,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,115599,55,BIOMEDICINA,Educação Presencial,3549904,São José dos Campos,SP,58,43,55.88837209,3.280280467,46.79069767,2.776202045,2.902,39,0.906976744,2.328062219,2.802,5.084545040286667,2.742,4.845383909020272,2.379,3.8549242424242425,2.161,1.0,5.0,0.5,2.5,0.6875,2.768,2.897,3,-
2023,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,115616,6411,ENGENHARIA DE COMPUTAÇÃO I,Educação Presencial,4118501,Pato Branco,PR,61,53,53.50566038,2.627133125,49.41886792,3.831050228,3.53,52,0.981132075,3.606274081,3.744,4.621523022432113,1.866,5.193047255774529,3.36,4.795757575757576,3.145,0.9901960784313726,4.905,0.7647058823529411,3.824,1.0,5.0,3.719,4,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,115726,28,NUTRIÇÃO,Educação Presencial,3170206,Uberlândia,MG,37,31,62.27419355,4.585131702,63.49354839,4.555769879,4.563,29,0.935483871,3.323279763,4.035,4.9453763828763835,2.082,4.968062030562031,2.447,4.372685185185185,2.594,1.0,5.0,0.8813559322033898,4.407,1.0,5.0,4.079,5,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,115754,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,3552205,Sorocaba,SP,41,18,40.98333333,1.670447671,43.91111111,2.083222665,1.98,11,0.611111111,-1.270969035,1.894,4.607032895802949,1.546,4.398315321042594,1.5,2.5825757575757575,0.659,0.5555555555555556,0.556,0.2222222222222222,1.111,0.6666666666666666,2.778,1.683,2,-
2023,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Universidade,Comunitária/Confessional,115770,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,4304705,Carazinho,RS,4,4,45.725,3.018606797,48.775,2.018917156,2.269,4,1.0,0.290536346,2.109,5.4,2.917,5.480769230769231,3.372,5.4375,3.702,0.7647058823529411,1.863,0.29411764705882354,1.118,0.7647058823529411,3.824,2.266,3,-
2023,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Universidade,Comunitária/Confessional,115774,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,4304606,Canoas,RS,11,11,41.23636364,1.226727936,29.66363636,1.925389143,1.751,5,0.454545455,-0.592027822,2.053,5.929752066115702,4.832,5.811188811188811,4.6,5.666666666666667,4.545,0.9487179487179487,4.402,0.5128205128205128,2.564,0.9487179487179487,4.67,2.84,3,-
2023,343,CENTRO UNIVERSITÁRIO NEWTON PAIVA,NEWTON PAIVA,Centro Universitário,Privada com fins lucrativos,115776,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3106200,Belo Horizonte,MG,13,11,41.11818182,2.331012709,51.35454545,3.432269754,3.157,7,0.636363636,0.803619456,2.761,5.47737111373475,3.56,5.475524475524476,3.967,5.151515151515152,3.843,1.0,5.0,0.9230769230769231,4.615,0.6153846153846154,2.692,3.428,4,-
2023,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Comunitária/Confessional,115790,21,ARQUITETURA E URBANISMO,Educação Presencial,4217204,São Miguel do Oeste,SC,17,15,58.15333333,3.075433974,63.12666667,3.432553529,3.343,13,0.866666667,2.870426781,3.904,5.92462439521263,4.793,5.909502262443438,4.808,5.911764705882353,4.88,1.0,5.0,0.6470588235294118,3.235,1.0,5.0,3.992,5,X
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,115800,36,FISIOTERAPIA,Educação Presencial,3170206,Uberlândia,MG,55,53,55.68867925,3.473932008,66.8,3.710064988,3.651,50,0.943396226,2.973755755,3.339,5.289778906958649,2.796,4.865448388089898,2.451,4.55,2.981,0.9821428571428571,4.839,0.8928571428571429,4.464,1.0,5.0,3.713,4,-
2023,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Comunitária/Confessional,115878,6411,ENGENHARIA DE COMPUTAÇÃO I,Educação Presencial,4209003,Joaçaba,SC,12,12,51.39166667,2.343860703,36.35,2.209109004,2.243,11,0.916666667,1.356824973,2.843,5.66468253968254,4.238,5.746260683760684,4.484,5.722222222222222,4.572,1.0,5.0,0.625,3.125,0.9583333333333334,4.688,3.295,4,X
2023,3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,UNIFEB,Centro Universitário,Comunitária/Confessional,115890,19,FARMÁCIA,Educação Presencial,3505500,Barretos,SP,21,20,46.99,2.349559661,42.615,1.992288808,2.082,17,0.85,1.120101607,2.673,5.431818181818182,3.038,5.284294871794872,3.259,4.623333333333333,2.807,1.0,5.0,0.5714285714285714,2.857,0.9285714285714286,4.524,2.956,4,-
2023,3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,UNIFEB,Centro Universitário,Comunitária/Confessional,115892,6008,ENGENHARIA QUÍMICA,Educação Presencial,3505500,Barretos,SP,13,7,47.34285714,1.789340424,29.78571429,1.997919428,1.946,6,0.857142857,0.316135783,2.452,5.787878787878788,4.476,5.702991452991452,4.342,5.701851851851853,4.544,1.0,5.0,0.5,2.5,0.9090909090909091,4.403,2.994,4,-
2023,3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,UNIFEB,Centro Universitário,Comunitária/Confessional,115894,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3505500,Barretos,SP,24,21,55.44761905,3.078116082,38.11904762,2.947338129,2.98,17,0.80952381,2.100010756,3.53,5.5724637681159415,3.979,5.5772575250836125,4.104,5.239130434782608,3.962,1.0,5.0,0.3684210526315789,1.842,0.8947368421052632,4.323,3.41,4,-
2023,3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,UNIFEB,Centro Universitário,Comunitária/Confessional,115896,5902,ENGENHARIA MECÂNICA,Educação Presencial,3505500,Barretos,SP,19,18,45.49444444,2.032604495,32.29444444,1.725374712,1.802,16,0.888888889,-0.262527085,2.211,5.9523809523809526,4.892,5.991902834008097,4.983,5.921052631578948,4.89,1.0,5.0,0.4444444444444444,2.222,0.8888888888888888,4.167,2.893,3,-
2023,718,UNIVERSIDADE POTIGUAR,UNP,Universidade,Privada com fins lucrativos,115939,5710,ENGENHARIA CIVIL,Educação Presencial,2408003,Mossoró,RN,14,8,47.1,2.205513784,31.1,1.591338758,1.745,7,0.875,-1.154375824,1.899,4.677883880825057,2.044,4.530769230769231,1.805,3.556666666666666,1.358,1.0,5.0,0.8181818181818182,4.091,0.9090909090909091,4.394,2.609,3,-
2023,718,UNIVERSIDADE POTIGUAR,UNP,Universidade,Privada com fins lucrativos,115942,28,NUTRIÇÃO,Educação Presencial,2408003,Mossoró,RN,12,7,41.28571429,1.6555334,44.37142857,1.926002966,1.858,7,1.0,-0.689908277,2.293,5.305844155844156,3.08,5.4519230769230775,3.644,4.595238095238096,2.923,1.0,5.0,0.6666666666666666,3.333,0.8333333333333334,3.75,2.817,3,-
2023,387,UNIVERSIDADE CATÓLICA DOM BOSCO,UCDB,Universidade,Comunitária/Confessional,115950,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação a Distância,5002704,Campo Grande,MS,2,1,,,,,,0,0.0,,,5.522727272727273,3.892,5.3,3.315,4.416666666666667,2.757,1.0,5.0,0.6,3.0,0.8,3.0,,SC,X
2023,502,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,CSJT,Centro Universitário,Privada com fins lucrativos,115972,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3548500,Santos,SP,27,23,49.34782609,3.430252817,50.67391304,3.34604893,3.367,14,0.608695652,2.056550014,3.153,5.200197876113208,2.796,4.689885476841998,2.421,4.4601449275362315,2.9,1.0,5.0,0.7272727272727273,3.636,0.8181818181818182,3.909,3.394,4,-
2023,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,115992,6002,ENGENHARIA DE ALIMENTOS,Educação Presencial,4317608,Santo Antônio da Patrulha,RS,9,9,57.67777778,3.55126086,33.97777778,0.464137048,1.236,8,0.888888889,-1.052610775,1.738,4.796969696969697,0.789,4.939480272813607,2.425,4.433333333333334,1.519,1.0,5.0,0.9736842105263158,4.776,1.0,5.0,2.54,3,-
2023,547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,Universidade,Pública Estadual,115994,6411,ENGENHARIA DE COMPUTAÇÃO I,Educação Presencial,3303401,Nova Friburgo,RJ,42,32,54.13125,2.710961325,42.7,2.997190025,2.926,26,0.8125,-0.417760321,2.132,4.196232227811175,0.899,4.447654055346363,1.846,3.911111111111111,1.782,1.0,5.0,1.0,5.0,0.96875,4.766,3.018,4,-
2023,266,UNIVERSIDADE METODISTA DE PIRACICABA,UNIMEP,Universidade,Comunitária/Confessional,116014,6,ODONTOLOGIA,Educação Presencial,3527108,Lins,SP,37,37,37.19459459,1.127974832,40.27297297,1.011239976,1.04,29,0.783783784,-5.927720687,0.902,5.516221722104075,3.193,4.187837837837838,0.812,3.2873873873873873,0.711,0.9285714285714286,4.221,0.5,2.5,0.6428571428571429,2.5,1.701,2,-
2023,1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Centro Universitário,Privada sem fins lucrativos,116028,5902,ENGENHARIA MECÂNICA,Educação Presencial,1302603,Manaus,AM,107,90,43.30888889,1.761084424,25.19222222,0.760070978,1.01,73,0.811111111,-1.933625314,1.561,5.540322966507177,3.953,5.569375291375292,4.103,5.134166666666666,3.799,0.8,2.6,0.4666666666666667,2.333,0.8666666666666667,4.0,2.19,3,-
2023,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,116030,6008,ENGENHARIA QUÍMICA,Educação Presencial,4317608,Santo Antônio da Patrulha,RS,5,5,51.46,2.394371215,30.52,2.101702206,2.175,5,1.0,0.160704428,2.362,5.048051948051948,2.649,4.78974358974359,2.317,4.433333333333334,2.605,1.0,5.0,0.9736842105263158,4.868,1.0,5.0,3.122,4,-
2023,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,116032,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,4315602,Rio Grande,RS,32,24,50.67083333,2.575569493,34.25416667,1.906979409,2.074,24,1.0,-1.110724199,1.573,4.6854659375712,1.956,5.063006993006994,3.126,4.704444444444445,2.993,0.9692307692307692,4.573,0.7846153846153846,3.923,1.0,5.0,2.65,3,-
2023,343,CENTRO UNIVERSITÁRIO NEWTON PAIVA,NEWTON PAIVA,Centro Universitário,Privada com fins lucrativos,116042,5710,ENGENHARIA CIVIL,Educação Presencial,3106200,Belo Horizonte,MG,33,31,52.80322581,2.920203735,34.08064516,1.899339808,2.155,17,0.548387097,-0.592861684,2.05,5.188009624612495,3.185,5.314773610228156,3.51,4.968686868686869,3.463,1.0,5.0,0.8571428571428571,4.286,0.6190476190476191,2.46,2.852,3,-
2023,343,CENTRO UNIVERSITÁRIO NEWTON PAIVA,NEWTON PAIVA,Centro Universitário,Privada com fins lucrativos,116044,5902,ENGENHARIA MECÂNICA,Educação Presencial,3106200,Belo Horizonte,MG,34,27,49.4,2.517806858,32.05925926,1.693409345,1.9,20,0.740740741,-0.877622182,1.971,5.0229978354978355,2.775,5.080666807939536,3.085,4.727083333333333,3.234,1.0,5.0,0.8571428571428571,4.286,0.5714285714285714,1.786,2.665,3,-
