ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,codigo_do_curso,codigo_da_area,area_de_avaliacao,modalidade_de_ensino,codigo_do_municipio,municipio_do_curso,sigla_da_uf,no_de_concluintes_inscritos,no_de_concluintes_participantes,nota_bruta_fg,nota_padronizada_fg,nota_bruta_ce,nota_padronizada_ce,conceito_enade_(continuo),concluintes_participantes_com_nota_no_enem,proporcao_de_concluintes_participantes_com_nota_no_enem,nota_bruta_idd,nota_padronizada_idd,nota_bruta_organizacao_didatico-pedagogica,nota_padronizada_organizacao_didatico-pedagogica,nota_bruta_infraestrutura_e_instalacoes_fisicas,nota_padronizada_infraestrutura_e_instalacoes_fisicas,nota_bruta_oportunidade_de_ampliacao_da_formacao,nota_padronizada_oportunidade_de_ampliacao_da_formacao,nota_bruta_mestres,nota_padronizada_mestres,nota_bruta_doutores,nota_padronizada_doutores,nota_bruta_regime_de_trabalho,nota_padronizada_regime_de_trabalho,cpc_(continuo),cpc_(faixa)
2018,3437,Faculdade SOCIESC de Balneário Camboriú,0,Faculdade,Privada com fins lucrativos,83472,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,0,BALNEARIO CAMBORIU,SC,9,4,39.425,2.21026603,37.075,2.442739844,2.384621391,4,1.0,2.233070872,3.408519292,5.638656,4.297336504,5.638655,4.341247707,5.32653,4.138024158,0.9090909,4.448051885,0.8181818,4.090909,0.9090909,4.488636319,3.596607223,4
2018,1173,FACULDADE ANHANGUERA DE BRASÍLIA,0,Faculdade,Privada com fins lucrativos,83477,803,JORNALISMO,Educação Presencial,5300108,BRASILIA,DF,12,8,51.0375,2.252131,47.625,2.025138598,2.081886699,7,0.875,1.491927334,3.076779979,4.900735,2.743054843,4.705392,2.838049427,3.482143,1.392700233,0.9333333,4.333333,0.3333333,1.6666665,0.6,2.529411736,2.640405253,3
2018,1419,CENTRO UNIVERSITÁRIO CURITIBA,UNICURITIBA,Centro Universitário,Privada com fins lucrativos,83484,84,TECNOLOGIA EM MARKETING,Educação Presencial,4106902,CURITIBA,PR,26,18,47.52777778,3.290501954,59.01111111,3.938559145,3.776544847,14,0.777777778,3.573024394,3.665884478,4.901838,2.76451841,5.356399,3.669504199,4.567976,3.109386028,0.9444444,4.5555552,0.6111111,3.0555555,0.9722222,4.814814667,3.668028343,4
2018,521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,Universidade,Privada com fins lucrativos,83558,104,TECNOLOGIA EM DESIGN GRÁFICO,Educação Presencial,3530607,MOGI DAS CRUZES,SP,67,49,45.03061224,2.051706509,48.54489796,2.044346246,2.046186312,34,0.693877551,-0.970246628,2.523034443,4.997623,2.85475291,5.094692,3.342309284,4.021518,2.150375143,0.7692308,2.948718222,0.3076923,1.79487166,0.9230769,4.461538289,2.552280616,3
2018,3051,FACULDADE TEOLÓGICA DE CIÊNCIAS HUMANAS E SOCIAIS LOGOS,FAETEL,Faculdade,Privada sem fins lucrativos,83579,101,TEOLOGIA,Educação Presencial,3550308,SAO PAULO,SP,9,7,32.22857143,0.0,41.55714286,1.90725753,1.430443147,3,0.428571429,3.577644859,3.544972666,5.66334,3.89803718,5.847024,4.622724885,5.142857,3.478396451,0.6923077,2.633136154,0.3076923,1.656804743,0.5384616,2.692308,2.78520703,3
2018,1666,CENTRO UNIVERSITÁRIO UNIHORIZONTES,0,Centro Universitário,Privada com fins lucrativos,83614,93,TECNOLOGIA EM GESTÃO COMERCIAL,Educação Presencial,3106200,BELO HORIZONTE,MG,31,24,44.175,2.839102593,47.8125,3.041231622,2.990699364,19,0.791666667,0.828539296,2.41072658,5.536765,4.061992888,5.436124,3.719509564,4.992547,3.462462964,0.8125,3.676470526,0.3125,1.5625,0.875,4.301470555,2.851801276,3
2018,1683,FACULDADE UNINASSAU TERESINA,0,Centro Universitário,Privada com fins lucrativos,83834,1,ADMINISTRAÇÃO,Educação Presencial,2211001,TERESINA,PI,116,65,38.87692308,2.005861836,36.30923077,2.39883501,2.300591717,58,0.892307692,0.196901365,2.633425365,5.985294,4.96946814,5.99481,4.990228396,5.962185,4.949095196,0.8461539,4.020979381,0.3076923,1.5384615,0.7692308,3.763736384,2.942389039,3
2018,1318,FACULDADE UNINASSAU VITÓRIA DA CONQUISTA,0,Faculdade,Privada com fins lucrativos,83850,18,PSICOLOGIA,Educação Presencial,2933307,VITORIA DA CONQUISTA,BA,60,49,37.65102041,1.130696149,40.61020408,1.393284967,1.327637762,38,0.775510204,-1.884528893,1.342940283,4.974409,2.535530389,4.539098,2.092198807,3.246078,0.821210099,0.9047619,4.095238068,0.3809524,1.904762,0.7619048,3.313492207,1.892230694,2
2018,1255,Centro Universitário FBV Wyden,UniFBV Wyden,Centro Universitário,Privada com fins lucrativos,83866,26,DESIGN,Educação Presencial,2611606,RECIFE,PE,53,43,46.95348837,2.388045071,49.45116279,2.771629309,2.675733249,37,0.860465116,0.062600151,2.512776688,5.06509,3.413211935,5.127019,3.525356912,4.698551,3.237480538,1.0,5.0,0.3333333,1.6666665,1.0,5.0,2.92781422,3
2018,3323,INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS,IESCAMP,Faculdade,Privada com fins lucrativos,83881,1,ADMINISTRAÇÃO,Educação Presencial,3509502,CAMPINAS,SP,52,50,39.358,2.065777651,33.076,1.930456541,1.964286818,32,0.64,-0.725503091,2.250072967,5.522132,4.007874421,5.427363,3.921853148,4.952476,3.589871647,0.8235294,3.877005293,0.2352941,1.1764705,1.0,5.0,2.609058904,3
2018,2629,FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DO VALE DO JURUENA,AJES,Faculdade,Privada sem fins lucrativos,83884,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,5105150,JUINA,MT,14,12,43.63333333,2.813096862,38.04166667,2.606625224,2.658243134,10,0.833333333,2.159369287,3.377592735,5.84874,4.705862335,5.830357,4.690731253,5.785714,4.725734843,0.9285714,4.566326351,0.2142857,1.0714285,0.8571429,4.196428823,3.237346606,4
2018,2041,FACULDADE SUDAMÉRICA,SUDAMÉRICA,Faculdade,Privada sem fins lucrativos,83900,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3115300,CATAGUASES,MG,34,33,35.10909091,1.592025301,31.13333333,1.43540988,1.474563735,26,0.787878788,-1.383641577,1.890879442,5.372364,3.779509537,5.200253,3.542016162,4.535065,3.125026238,0.6666667,2.97619065,0.2,1.0,0.4,1.625000042,1.990499533,3
2018,3388,FACULDADE PARAÍSO DO CEARÁ,FAP,Centro Universitário,Privada com fins lucrativos,83912,1,ADMINISTRAÇÃO,Educação Presencial,2307304,JUAZEIRO DO NORTE,CE,38,34,40.60882353,2.221561702,34.35882353,2.11629138,2.142608961,29,0.852941176,0.376040231,2.707875692,5.777193,4.537419279,5.79217,4.60870279,5.541353,4.382590624,1.0,5.0,0.4285714,2.142857,1.0,5.0,3.128013185,4
2018,1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Universidade,Pública Estadual,83998,26,DESIGN,Educação Presencial,3106200,BELO HORIZONTE,MG,93,83,62.5939759,4.098728611,53.94337349,3.542517635,3.681570379,73,0.879518072,-2.900712306,1.200382093,4.695853,2.76505566,3.9653,1.399804446,4.060576,2.254192163,0.5454546,1.212121667,0.1515152,0.757576,1.0,5.0,2.069717534,3
2018,1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Universidade,Pública Estadual,84000,26,DESIGN,Educação Presencial,3106200,BELO HORIZONTE,MG,85,78,59.82564103,3.79594106,54.33717949,3.610096932,3.656557964,73,0.935897436,-1.196966756,1.954938517,4.480628,2.387251068,3.925709,1.327366319,3.954818,2.091191086,0.56,1.333333333,0.12,0.6,1.0,5.0,2.278231997,3
2018,1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Universidade,Pública Estadual,84008,26,DESIGN,Educação Presencial,3106200,BELO HORIZONTE,MG,59,53,61.6754717,3.998266907,54.50754717,3.639332973,3.729066457,49,0.924528302,-0.757427362,2.149602135,4.865783,3.063349698,4.160173,1.756356061,3.839923,1.914107474,0.5128205,0.940170833,0.0512821,0.2564105,1.0,5.0,2.347570143,3
2018,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Universidade,Privada sem fins lucrativos,84015,26,DESIGN,Educação Presencial,4304705,CARAZINHO,RS,21,21,42.05714286,1.852505648,45.42380952,2.080513103,2.023511239,18,0.857142857,-0.457880877,2.282265563,4.918592,3.15605028,4.851319,3.020919251,4.872789,3.506027424,0.7272727,2.7272725,0.2727273,1.3636365,0.8636364,4.1477275,2.399066089,3
2018,1775,Centro Universitário Favip Wyden,UniFavip Wyden,Centro Universitário,Privada com fins lucrativos,84107,18,PSICOLOGIA,Educação Presencial,2604106,CARUARU,PE,162,144,46.80763889,2.163712458,47.55555556,2.39368863,2.336194587,123,0.854166667,0.116969224,2.722038813,5.313611,3.350624341,5.186469,3.380735729,4.870737,3.286460975,1.0,5.0,0.3611111,1.8055555,1.0,5.0,2.943280963,3
2018,4163,CENTRO UNIVERSITÁRIO BARRIGA VERDE,UNIBAVE,Centro Universitário,Privada sem fins lucrativos,84314,2,DIREITO,Educação Presencial,4211702,ORLEANS,SC,81,79,40.59620253,1.235859094,33.42151899,1.580448321,1.494301015,55,0.696202532,-0.623340667,2.137289783,5.303268,3.557398691,5.28248,3.724447892,5.023993,3.670847566,0.6,2.29411752,0.2,1.045454588,0.72,3.431999925,2.177987109,3
2018,4163,CENTRO UNIVERSITÁRIO BARRIGA VERDE,UNIBAVE,Centro Universitário,Privada sem fins lucrativos,84317,18,PSICOLOGIA,Educação Presencial,4211702,ORLEANS,SC,29,29,43.53448276,1.794446918,37.75862069,0.98254485,1.185520367,17,0.586206897,-0.619631078,2.214496795,5.328474,3.38633976,5.352502,3.711210296,5.297208,3.933586314,0.9047619,4.095238068,0.1904762,0.952381,0.6190476,2.301586964,2.172672634,3
2018,19512,INSTITUTO MASTER DE ENSINO PRESIDENTE ANTÔNIO CARLOS,IMEPAC,Centro Universitário,Privada com fins lucrativos,84356,2,DIREITO,Educação Presencial,3103504,ARAGUARI,MG,66,58,47.55172414,2.10977813,43.41034483,3.023284828,2.794908153,37,0.637931034,0.429641269,2.853749228,4.835068,2.587978695,4.795545,2.858812139,4.432674,2.865573537,0.9444444,4.624182688,0.6111111,3.194444517,1.0,5.0,3.167452587,4
2018,3437,Faculdade SOCIESC de Balneário Camboriú,0,Faculdade,Privada com fins lucrativos,84415,1,ADMINISTRAÇÃO,Educação Presencial,0,BALNEARIO CAMBORIU,SC,8,2,37.35,1.815690914,25.2,0.789508341,1.046053984,1,0.5,0.0,-,5.246324,3.435255682,5.164706,3.427329012,5.161905,3.871795279,1.0,5.0,0.8461539,4.2307695,0.8461539,4.175824435,2.423937458,3
2018,582,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,Universidade,Pública Federal,84423,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,4316907,SANTA MARIA,RS,25,22,48.94545455,3.57404192,44.51818182,3.704631583,3.671984167,19,0.863636364,2.303183645,3.437939917,5.036906,3.127183524,5.507461,4.102073654,5.287075,4.087525611,0.9230769,4.532966886,0.6153846,3.076923,1.0,5.0,3.656017358,4
2018,4251,FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE,PIT-FATEC,Faculdade,Privada com fins lucrativos,84437,87,TECNOLOGIA EM GESTÃO FINANCEIRA,Educação Presencial,3106200,BELO HORIZONTE,MG,7,6,45.35,3.247545582,50.5,3.725237309,3.605814377,3,0.5,2.044072755,2.926566158,4.539216,2.271063277,4.772263,2.72991394,3.597619,2.136126387,0.7586207,3.471264464,0.1034483,0.5172415,0.7241379,3.344827334,2.694482743,3
2018,4251,FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE,PIT-FATEC,Faculdade,Privada com fins lucrativos,84439,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,3106200,BELO HORIZONTE,MG,16,10,34.05,1.789280332,42.78,2.119152692,2.036684602,7,0.7,-2.479881379,1.755863371,5.174173,3.309834566,5.028427,3.130883715,3.612202,1.873080868,0.7083333,3.104166526,0.125,0.625,0.6666667,3.095238286,2.032203261,3
2018,4356,FACULDADE DE CIÊNCIAS SOCIAIS DOS PALMARES,FACIP,Faculdade,Especial,84530,1,ADMINISTRAÇÃO,Educação Presencial,2610004,PALMARES,PE,25,20,38.03,1.900381642,25.605,0.848178227,1.11122908,13,0.65,-1.482713972,1.935375217,4.953299,2.826891871,4.475315,2.129360602,3.824167,2.070994264,0.3125,0.62500008,0.0625,0.3125,0.0,0.0,1.363636925,2
2018,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,84537,1,ADMINISTRAÇÃO,Educação Presencial,3304557,RIO DE JANEIRO,RJ,66,62,43.06451613,2.527406398,35.28387097,2.250297375,2.31957463,36,0.580645161,-0.548211169,2.323755702,5.440694,3.838796929,5.404695,3.879174395,4.895994,3.513838191,1.0,5.0,0.2608696,1.304348,1.0,5.0,2.792596066,3
2018,5550,FACULDADE ANHANGUERA DE ANÁPOLIS,0,Faculdade,Privada com fins lucrativos,84592,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,5201108,ANAPOLIS,GO,26,1,,,,,-,1,1.0,0.0,-,6,5.0,5.823529,4.660504337,4.333333,2.817431404,0.5454546,2.045455018,0.1818182,0.909091,0.6363636,2.922077714,-,SC
2018,1151,FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE,FANESE,Faculdade,Privada com fins lucrativos,84597,84,TECNOLOGIA EM MARKETING,Educação Presencial,2800308,ARACAJU,SE,12,12,41.53333333,2.479711452,53.95,3.178061608,3.003474069,6,0.5,8.832461048,4.977489494,5.824142,4.642013363,5.846531,4.682738436,5.787013,4.71880625,0.9375,4.5,0.5,2.5,1.0,5.0,4.130574217,5
2018,1151,FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE,FANESE,Faculdade,Privada com fins lucrativos,84599,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,Educação Presencial,2800308,ARACAJU,SE,10,8,49.525,3.728791774,43.2875,2.367887453,2.708113534,3,0.375,1.587371845,2.893009429,5.448039,3.781384868,5.385274,3.755911548,5.110119,3.728741429,0.875,4.062500047,0.4375,2.1875,1.0,5.0,3.126606489,4
2018,5518,FACULDADE GUARAPUAVA,FG,Faculdade,Privada com fins lucrativos,84629,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,4109401,GUARAPUAVA,PR,16,15,43.51333333,3.304697312,48.04,3.047661077,3.111920136,7,0.466666667,3.787881279,3.389657308,5.690487,4.366540239,5.772059,4.561486131,5.489583,4.331588065,0.5714286,2.214286011,0.1428571,0.7142855,0.8571429,4.183673714,3.059608416,4
2018,14246,Faculdade Presidente Antônio Carlos de Uberaba,0,Faculdade,Privada sem fins lucrativos,84745,2,DIREITO,Educação Presencial,3170107,UBERABA,MG,79,76,42.03947368,1.417197347,31.13947368,1.25081816,1.292412957,27,0.355263158,-1.236838579,1.719859665,5.934389,4.864150757,5.905637,4.832248685,5.7616,4.675340504,0.9285714,4.516806507,0.3571429,1.866883417,0.8571429,4.200000202,2.517533744,3
2018,14029,Faculdade Presidente Antônio Carlos de Aimorés,0,Faculdade,Privada com fins lucrativos,84761,1,ADMINISTRAÇÃO,Educação Presencial,3101102,AIMORES,MG,12,10,43.97,2.640180057,35.37,2.262774363,2.357125787,10,1.0,-1.1570391,2.070726085,4.855882,2.62463958,4.306957,1.812380303,3.970952,2.268589441,0.4444444,1.464646246,0.0,0.0,0.1111111,0.238095009,1.668066601,2
2018,14248,Faculdade Presidente Antônio Carlos de Uberlândia,0,Faculdade,Privada sem fins lucrativos,84776,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3170206,UBERLANDIA,MG,45,40,36.28,1.759754434,36.02,2.263878731,2.137847657,23,0.575,0.399228768,2.639005018,5.394497,3.822548999,5.140051,3.432264524,4.710893,3.35006891,0.4,1.357142805,0.1333333,0.6666665,0.3,1.062500049,2.174750601,3
2018,14248,Faculdade Presidente Antônio Carlos de Uberlândia,0,Faculdade,Privada sem fins lucrativos,84780,2,DIREITO,Educação Presencial,3170206,UBERLANDIA,MG,113,78,47.12051282,2.055599048,35.45769231,1.87456349,1.91982238,43,0.551282051,0.471206144,2.882030385,5.81191,4.610554876,5.719125,4.500681935,5.413845,4.201758445,0.4705882,1.418684714,0.0294118,0.153743506,0.2941177,1.04705893,2.276537084,3
2018,14248,Faculdade Presidente Antônio Carlos de Uberlândia,0,Faculdade,Privada sem fins lucrativos,84798,38,SERVIÇO SOCIAL,Educação Presencial,3170206,UBERLANDIA,MG,40,36,39.725,2.050306251,37.29722222,1.500452411,1.637915871,23,0.638888889,-0.654352665,2.242960736,5.117744,2.825157938,4.562623,2.223248662,3.499436,1.652631415,0.5,0.833333333,0.1,0.5,0.45,1.5625,1.731671996,2
2018,1292,Centro Universitário de Adamantina,FAI,Centro Universitário,Especial,84833,26,DESIGN,Educação Presencial,3500105,ADAMANTINA,SP,5,5,25.12,0.0,27.64,0.0,0,2,0.4,-17.76970727,0,5.447059,4.083717882,5.675,4.527976621,5.526667,4.513826532,0.75,2.916666667,0.25,1.25,0.5,1.875,1.192398335,2
2018,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Universidade,Pública Federal,84854,18,PSICOLOGIA,Educação Presencial,5107602,RONDONOPOLIS,MT,28,26,49.19230769,2.432742097,49.26923077,2.640525233,2.588579449,25,0.961538462,0.20911432,2.785529838,4.798944,2.113892368,4.712749,2.437836355,4.361538,2.513804509,0.9310345,4.344827763,0.6551724,3.275862,1.0,5.0,3.028171573,4
2018,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,84894,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,3304557,RIO DE JANEIRO,RJ,42,39,40.87692308,2.882514057,41.34871795,1.866499197,2.120502912,16,0.41025641,-0.675555517,2.226190155,4.318502,1.558589395,4.459317,2.036027467,3.8302,2.158558164,1.0,5.0,0.2727273,1.3636365,1.0,5.0,2.430472144,3
2018,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,84896,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,3303401,NOVA FRIBURGO,RJ,6,4,37.25,2.301714393,42.325,2.038834951,2.104554812,2,0.5,-1.026653638,2.134670739,5.602022,4.185484782,5.348901,3.747412964,4.1,2.511872298,1.0,5.0,0.0,0.0,1.0,5.0,2.482124535,3
2018,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,84899,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,3304904,SAO GONCALO,RJ,44,38,37.81315789,2.391896046,38.90789474,1.435638965,1.674703235,23,0.605263158,-1.615124234,1.981276339,5.405138,3.782535337,5.497655,4.033586544,5.34881,4.147240064,0.7692308,3.50000026,0.1538462,0.769231,0.9230769,4.560439429,2.337355471,3
2018,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,84912,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,3305109,SAO JOAO DE MERITI,RJ,2,1,,,,,-,0,0.0,0.0,-,3.294118,0.0,2.928571,0.0,3.25,1.398762536,1.0,5.0,0.0,0.0,0.8,3.857142857,-,SC
2018,718,UNIVERSIDADE POTIGUAR,UNP,Universidade,Privada com fins lucrativos,84944,2,DIREITO,Educação Presencial,2408003,MOSSORO,RN,381,347,44.08011527,1.673591566,33.24755043,1.555319424,1.584887459,300,0.864553314,-0.0957341,2.49627857,4.832263,2.582170871,4.800724,2.868018969,3.936942,2.190472442,1.0,5.0,0.7878788,4.118457532,0.8484849,4.151515399,2.886632851,3
2018,1208,FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL,0,Faculdade,Privada sem fins lucrativos,84965,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,2408102,NATAL,RN,33,21,38.76190476,2.543824237,42.09047619,1.997436221,2.134033225,16,0.761904762,-1.864854669,1.916180053,5.029749,3.01425153,5.174115,3.411158911,4.407639,2.914738149,1.0,5.0,0.0,0.0,1.0,5.0,2.316964928,3
2018,4077,Faculdade QI Brasil,FAQI,Faculdade,Privada com fins lucrativos,84973,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,Educação Presencial,4309209,GRAVATAI,RS,114,107,36.83831776,1.771977032,42.9,2.293365107,2.163018088,44,0.411214953,0.177011008,2.492700102,5.361556,3.590448385,5.316428,3.616580344,4.572783,2.961118571,0.9230769,4.423076779,0.3076923,1.5384615,0.9230769,4.576922946,2.734958468,3
2018,794,CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE,UNIVAG,Centro Universitário,Privada sem fins lucrativos,85066,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,5108402,VARZEA GRANDE,MT,4,4,43.775,3.346599472,54.325,4.157105031,3.954478641,4,1.0,7.564129982,4.373997745,6,5.0,6,5.0,6,5.0,0.8571429,4.071428887,0.7142857,3.5714285,0.8571429,4.183673714,4.226641909,5
2018,5669,CENTRO UNIVERSITÁRIO ETEP,0,Centro Universitário,Privada com fins lucrativos,85088,1,ADMINISTRAÇÃO,Educação Presencial,3549904,SAO JOSE DOS CAMPOS,SP,41,9,44.34444444,2.68681531,32.13333333,1.793898156,2.017127445,5,0.555555556,-1.494957163,1.930286933,4.816993,2.543900189,4.577778,2.322275417,3.594974,1.762465249,0.5172414,1.927899874,0.0689655,0.3448275,0.7068965,3.429802622,1.883545644,2
2018,3724,FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS,FSJ,Faculdade,Privada com fins lucrativos,85092,1,ADMINISTRAÇÃO,Educação Presencial,2112209,TIMON,MA,10,10,32.87,1.257728474,29.79,1.454433714,1.405257404,8,0.8,-2.600815364,1.470690939,5.6875,4.35120317,5.708627,4.451410086,5.526667,4.362821011,0.8666667,4.151515379,0.1333333,0.6666665,1.0,5.0,2.240138205,3
2018,3724,FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS,FSJ,Faculdade,Privada com fins lucrativos,85095,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,2112209,TIMON,MA,9,9,32.74444444,1.253296953,24.7,0.34472442,0.571867553,9,1.0,-4.090963804,0.754836652,4.433987,1.954757326,4.476688,2.222916402,4.130952,2.607801056,0.75,3.482142835,0.125,0.625,1.0,5.0,1.431424697,2
2018,3588,FACULDADE DOM PEDRO II,FDPII,Centro Universitário,Privada com fins lucrativos,85099,1,ADMINISTRAÇÃO,Educação Presencial,2927408,SALVADOR,BA,101,90,38.00777778,1.897613971,32.81555556,1.892727539,1.893949147,67,0.744444444,-0.117088769,2.502930689,5.076364,3.082393253,4.566665,2.301352134,3.945369,2.23415079,0.7272727,3.264462668,0.3030303,1.5151515,1.0,5.0,2.504023866,3
2018,3377,FACULDADE MONTESSORIANO DE SALVADOR,FAMA,Faculdade,Privada sem fins lucrativos,85102,1,ADMINISTRAÇÃO,Educação Presencial,2927408,SALVADOR,BA,40,26,40.32692308,2.186452358,30.80769231,1.601860606,1.748008544,15,0.576923077,0.063890141,2.57814574,5.699543,4.376206243,5.571284,4.192824065,5.219294,3.949049696,0.6190476,2.575757499,0.047619,0.238095,0.7619048,3.724489954,2.396768441,3
2018,3770,FACULDADE TEOLÓGICA BATISTA DE SÃO PAULO,FTBSP,Faculdade,Privada sem fins lucrativos,85140,101,TEOLOGIA,Educação Presencial,3550308,SAO PAULO,SP,42,42,52.06190476,3.148862176,54.0452381,3.647008093,3.522471614,7,0.166666667,0.0,-,5.336361,2.827762419,5.170899,2.677588869,4.601684,2.475078961,1.0,5.0,0.4705882,2.53393654,0.2352941,1.1764705,3.188523755,4
2018,3649,FACULDADE CIDADE VERDE,FCV,Centro Universitário,Privada com fins lucrativos,85142,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,4115200,MARINGA,PR,74,70,43.90714286,2.852319236,38.19285714,2.632257544,2.687272967,48,0.685714286,0.707002461,2.768152587,5.934022,4.871700285,5.953349,4.914952599,5.937323,4.91977956,0.952381,4.710884639,0.1428571,0.7142855,1.0,5.0,3.075886812,4
2018,3649,FACULDADE CIDADE VERDE,FCV,Centro Universitário,Privada com fins lucrativos,85144,1,ADMINISTRAÇÃO,Educação Presencial,4115200,MARINGA,PR,49,49,36.34081633,1.690001944,36.28367347,2.39513268,2.218849996,40,0.816326531,-0.004851131,2.549576785,5.961585,4.920244703,5.926786,4.862154482,5.945578,4.926739621,0.8947368,4.330143285,0.1052632,0.526316,1.0,5.0,2.850124588,3
2018,878,CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS,UNILESTEMG,Centro Universitário,Privada sem fins lucrativos,85176,804,PUBLICIDADE E PROPAGANDA,Educação Presencial,3119401,CORONEL FABRICIANO,MG,33,32,44.10625,1.915316973,53.190625,3.127871187,2.824732634,28,0.875,-0.038300074,2.277612187,4.668664,2.368289547,4.742853,2.75036881,4.354041,2.814545927,1.0,5.0,0.625,3.289473684,1.0,5.0,2.99103565,4
2018,1856,FACULDADE DO NORTE NOVO DE APUCARANA,FACNOPAR,Faculdade,Privada sem fins lucrativos,85178,84,TECNOLOGIA EM MARKETING,Educação Presencial,4101408,APUCARANA,PR,1,1,,,,,-,1,1.0,0.0,-,5.411765,3.802555076,5.4375,3.837161707,2.666667,0.599203685,0.5,1.0,0.1666667,0.8333335,1.0,5.0,-,SC
2018,1846,CENTRO UNIVERSITÁRIO DE LINS,UNILINS,Centro Universitário,Privada sem fins lucrativos,85250,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,Educação Presencial,3527108,LINS,SP,7,7,33.4,1.241645244,36.55714286,1.073533891,1.115561729,4,0.571428571,-1.179098095,2.107789298,5.579832,4.072356412,5.751575,4.497235071,5.307143,4.010204286,0.6666667,2.500000375,0.1333333,0.6666665,0.6666667,3.166666832,2.116382207,3
2018,3170,FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS,0,Faculdade,Privada com fins lucrativos,85352,88,TECNOLOGIA EM GASTRONOMIA,Educação Presencial,4205407,FLORIANOPOLIS,SC,16,12,50.64166667,3.588030817,59.03333333,3.553430011,3.562080213,2,0.166666667,0.0,-,5.20362,3.649163933,4.913241,3.16973317,4.471795,3.11686977,1.0,5.0,0.1428571,0.7142855,0.7142857,3.051947866,3.18027873,4
2018,1666,CENTRO UNIVERSITÁRIO UNIHORIZONTES,0,Centro Universitário,Privada com fins lucrativos,85375,2,DIREITO,Educação Presencial,3106200,BELO HORIZONTE,MG,188,162,48.59135802,2.240401812,37.76358025,2.207637602,2.215828655,139,0.858024691,-0.185755125,2.435027364,5.252501,3.452284328,5.067654,3.342546681,4.467586,2.913117633,0.7916667,3.590686434,0.2291667,1.19791689,0.5208333,2.316666351,2.4170409,3
2018,2859,FACULDADE DE BELÉM,FABEL,Faculdade,Privada com fins lucrativos,85391,2,DIREITO,Educação Presencial,1501402,BELEM,PA,225,196,42.83418367,1.517047829,32.51428571,1.44940296,1.466314178,113,0.576530612,-0.296331125,2.359790347,4.379122,1.643930917,4.036156,1.50882853,3.623,1.762937831,0.8064516,3.690701938,0.1612903,0.843108421,0.3225806,1.206451178,1.855751895,2
